,GEO,Year,EDU,UNEM,MANU,POV,OWNC,MULS,MEDH,BTYR,YRMV,VAC,OLD,CHILD,WATER,DEVELI,WETLAND,AGRI,FOREST,DEVEMI,DEVEOS,SHRUB,DEVEHI,BARREN,UNCLA
2565,26163559200,2010,-0.344428666,-0.303778512,0.187885249,-0.631159146,-0.897647033,0.438417819,-0.107477427,-0.050158004,-0.897404148,-0.394352105,-0.01077774,0.000134045,0.01754386,0.263157895,0.01754386,0.0,0.01754386,0.263157895,0.263157895,0.0,0.157894737,0.0,0.0
2566,26163560100,2010,1.537915558,-1.265861613,-0.55539503,-0.845171266,0.397308482,-0.379610457,1.323324431,-0.059357469,-0.248148377,-0.285225189,-0.000837911,-0.068113592,0.043478261,0.147157191,0.117056856,0.10367893,0.120401338,0.140468227,0.153846154,0.056856187,0.10367893,0.013377926,0.0
2567,26163560200,2010,1.090175754,-0.754115283,1.559109213,-0.71298731,1.762387943,-0.167529052,0.284355821,-0.090965262,0.911344112,-0.230880046,-0.048199009,-0.284725237,0.012048193,0.210843373,0.06626506,0.024096386,0.06626506,0.210843373,0.210843373,0.012048193,0.186746988,0.0,0.0
2568,26163560300,2010,0.951007209,-0.406127778,0.495449503,-0.926999429,0.247710733,1.165554065,1.506475949,-0.021045719,1.140993583,-0.376823308,-0.032061078,-0.127300878,0.011363636,0.193181818,0.056818182,0.068181818,0.090909091,0.193181818,0.181818182,0.011363636,0.193181818,0.0,0.0
2569,26163560400,2010,1.280297183,-0.795054989,0.123809363,-0.952177326,-0.084209273,-1.07644936,1.362174753,-0.096361509,0.09684065,-0.222234929,-0.032712773,-0.28145461,0.036649215,0.157068063,0.09947644,0.115183246,0.109947644,0.157068063,0.151832461,0.015706806,0.130890052,0.02617801,0.0
2570,26163561200,2010,1.398508626,-1.286331466,0.572340566,-1.002533119,-0.631176043,-0.531097175,2.751906271,-0.118777525,1.794597418,-0.651724681,-0.072419732,-0.22614141,0.016949153,0.186440678,0.06779661,0.084745763,0.101694915,0.186440678,0.186440678,0.011299435,0.15819209,0.0,0.0
2571,26163561300,2010,2.431089601,-0.999753521,0.521079857,-0.983649696,-0.827523088,-0.712881237,3.994006565,-0.153363696,1.332241167,-0.950877546,-0.071582378,-0.223785784,0.0,0.196428571,0.053571429,0.035714286,0.089285714,0.196428571,0.196428571,0.017857143,0.196428571,0.017857143,0.0
2572,26163561600,2010,0.642761684,-1.061163081,-0.478503966,-0.763343102,0.654429614,0.014255009,0.585168314,-0.07949889,0.079933094,-0.39105177,-0.03410847,-0.230524863,0.0,0.210526316,0.035087719,0.01754386,0.122807018,0.210526316,0.210526316,0.0,0.192982456,0.0,0.0
2573,26163561700,2010,-0.205732109,0.944882534,1.776967226,-0.473797293,-0.836872947,0.135444383,-1.382877997,0.010872605,1.947271482,-0.376944817,-0.015449283,0.186747925,0.0,0.210526316,0.052631579,0.0,0.105263158,0.210526316,0.210526316,0.0,0.210526316,0.0,0.0
2574,26163561900,2010,2.142494387,-1.102102787,0.50826468,-0.964766274,-0.80414844,-0.349313114,2.39226329,-0.09985676,1.260043742,-0.940032928,-0.072381852,-0.252870016,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2575,26163562300,2010,1.35912914,-0.528946898,-0.286276308,-0.901821533,-0.070184484,-1.318828109,2.169151441,0.02650336,-0.33666572,-0.611800602,0.030039112,-0.071867008,0.0,0.25,0.0,0.0,0.035714286,0.25,0.25,0.0,0.214285714,0.0,0.0
2576,26163562400,2010,1.975016489,-1.081632934,0.085363832,-1.059183386,-0.556377168,-1.318828109,1.337754551,-0.109560298,-0.099886011,-1.147360328,-0.0556517,-0.228751188,0.0,0.215686275,0.019607843,0.039215686,0.078431373,0.215686275,0.215686275,0.0,0.215686275,0.0,0.0
2577,26163562500,2010,1.427649897,-0.815524842,-0.311906662,-0.511564138,1.238795821,0.589904537,-0.046426921,0.001030084,0.635134671,-0.592686745,-0.022145452,-0.296275672,0.0,0.24137931,0.0,0.0,0.034482759,0.24137931,0.24137931,0.0,0.24137931,0.0,0.0
2578,26163562600,2010,1.374671485,-0.385657925,0.110994186,-0.857760214,0.247710733,-0.470502488,0.763879795,-0.075265055,0.066178526,-0.740722789,-0.051001949,-0.145083794,0.0,0.210526316,0.052631579,0.0,0.105263158,0.210526316,0.210526316,0.0,0.210526316,0.0,0.0
2579,26163562700,2010,1.163895714,-1.020223375,0.213515604,-0.864054688,0.518856653,-0.349313114,0.657318912,-0.053956017,-0.166668291,-0.167371847,-0.035313524,-0.203589771,0.0,0.206349206,0.0,0.095238095,0.095238095,0.206349206,0.206349206,0.0,0.19047619,0.0,0.0
2580,26163562800,2010,0.57823164,-1.24539176,-0.593840561,-1.046594438,0.088763125,0.10514704,0.267705683,-0.081462311,-0.859202025,-0.421138561,-0.037868214,-0.063180574,0.0,0.25,0.0,0.0,0.027777778,0.25,0.25,0.0,0.222222222,0.0,0.0
2581,26163562900,2010,0.43721196,-0.549416751,-0.222200422,-0.543036508,0.032663969,-0.046339678,0.183344984,-0.07957594,-0.352245874,-0.650784368,-0.000367748,-0.217464568,0.0,0.219512195,0.036585366,0.048780488,0.085365854,0.219512195,0.219512195,0.0,0.170731707,0.0,0.0
2582,26163563200,2010,0.00506916,-0.119549833,-1.029556587,-0.719281784,1.570715827,1.953284999,0.062353981,-0.056085542,0.581480114,-0.059950935,-0.071622641,-0.062439486,0.0,0.263157895,0.0,0.0,0.0,0.263157895,0.263157895,0.0,0.210526316,0.0,0.0
2583,26163563300,2010,0.236115981,-0.303778512,0.367297731,-0.549330983,1.673564279,0.165741727,0.537437918,-0.046745874,0.646126166,-0.743056293,-0.03474997,-0.152399468,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2584,26163563400,2010,1.244091843,-0.467537338,0.136624541,-0.794815473,-0.280556318,-0.561394519,0.561858121,-0.081628679,-0.322407419,-0.707852274,-0.062993157,-0.179487176,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2585,26163563500,2010,0.998839178,-0.590356457,0.341667376,-1.027711015,-0.897647033,-1.07644936,0.973671533,-0.111792993,-0.059599147,-1.081980604,-0.07454931,-0.167832067,0.022727273,0.181818182,0.090909091,0.068181818,0.090909091,0.181818182,0.181818182,0.0,0.181818182,0.0,0.0
2586,26163563600,2010,1.016048198,-0.979283668,0.059733477,-1.034005489,-0.724674636,-0.440205145,0.620688608,-0.029190103,1.197034379,-0.100174856,-0.066900533,0.201635596,0.012987013,0.155844156,0.116883117,0.103896104,0.12987013,0.155844156,0.155844156,0.025974026,0.142857143,0.0,0.0
2587,26163563700,2010,0.763118098,-0.958813815,-0.721992334,-1.034005489,0.093438055,-1.318828109,0.377596593,0.021581827,-0.173192643,-1.147360328,-0.014752465,0.275738549,0.0,0.205882353,0.088235294,0.0,0.088235294,0.205882353,0.205882353,0.0,0.205882353,0.0,0.0
2588,26163563800,2010,0.234358163,0.085148699,-0.350352194,-0.819993369,0.032663969,-0.712881237,0.314326069,-0.038234941,-0.550789136,-0.837225742,-0.04280717,0.00538607,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2589,26163563900,2010,0.995816991,-0.221899099,0.700492339,-0.939588378,-0.12160871,-0.349313114,0.483047467,-0.045693404,1.117131292,-0.57529722,-0.025920814,0.042925985,0.019607843,0.196078431,0.078431373,0.058823529,0.078431373,0.196078431,0.196078431,0.0,0.176470588,0.0,0.0
2590,26163564000,2010,-0.231722295,-0.713175576,0.303221844,-0.74445968,2.061583441,1.559419532,-1.373997923,-0.060547746,1.761905288,0.05549558,0.081659397,-0.318585167,0.012987013,0.168831169,0.116883117,0.103896104,0.136363636,0.155844156,0.168831169,0.025974026,0.11038961,0.0,0.0
2591,26163564100,2010,0.841071869,-0.488007191,0.892719997,-0.662631517,1.10789779,0.983770004,0.291015876,-0.121858541,0.471917074,-0.559571467,-0.063270281,-0.175901971,0.006578947,0.151315789,0.085526316,0.151315789,0.125,0.144736842,0.151315789,0.039473684,0.138157895,0.006578947,0.0
2592,26163564200,2010,0.562155558,-0.754115283,0.239145958,-0.058362002,0.224336085,-0.379610457,0.279915784,-0.085592444,0.079899028,-0.379965314,-0.057177879,-0.082772942,0.015151515,0.181818182,0.090909091,0.075757576,0.075757576,0.181818182,0.181818182,0.0,0.181818182,0.015151515,0.0
2593,26163564300,2010,0.463361252,-0.795054989,0.123809363,-0.977355222,0.313159748,-0.834070611,0.392026713,-0.056929873,-0.586052478,-0.842960306,0.011234938,-0.07642197,0.043478261,0.173913043,0.043478261,0.108695652,0.086956522,0.173913043,0.173913043,0.02173913,0.152173913,0.02173913,0.0
2594,26163564401,2010,1.711075293,-0.979283668,1.046502124,-0.864054688,-0.897647033,-0.924962642,2.471073943,-0.134234058,1.746265496,-0.845577133,-0.072351203,-0.107935524,0.0,0.176470588,0.073529412,0.044117647,0.147058824,0.176470588,0.176470588,0.029411765,0.176470588,0.0,0.0
2595,26163564402,2010,1.904371603,-0.365188072,0.610786098,-1.059183386,0.112137773,-0.258421083,2.160271367,-0.15671279,1.791204845,-0.786323217,-0.078468469,-0.058559208,0.011764706,0.149019608,0.094117647,0.141176471,0.125490196,0.149019608,0.152941176,0.039215686,0.117647059,0.019607843,0.0
2596,26163564501,2010,1.909647637,-1.286331466,1.905118998,-0.782226525,-0.617151254,-0.621989206,1.963799739,-0.047744341,2.040461585,-1.147360328,-0.074102427,-0.05238,0.0,0.186666667,0.093333333,0.093333333,0.053333333,0.186666667,0.186666667,0.013333333,0.173333333,0.013333333,0.0
2597,26163564502,2010,1.815179444,-0.835994696,1.636000276,-0.788520999,-0.626501113,-0.65228655,1.576406529,-0.009292511,2.039206205,-1.079681195,-0.059986197,-0.006752004,0.0,0.266666667,0.0,0.0,0.0,0.266666667,0.266666667,0.0,0.2,0.0,0.0
2598,26163564503,2010,0.7766892,-0.549416751,0.995241415,-1.09695023,-0.107583921,-1.137044047,0.440867118,-0.048773528,1.813522707,0.044719488,-0.064491936,-0.127079501,0.021276596,0.134751773,0.113475177,0.106382979,0.141843972,0.134751773,0.141843972,0.078014184,0.106382979,0.021276596,0.0
2599,26163564504,2010,1.233324439,-0.488007191,1.008056592,-0.60598125,-0.308605896,-0.288718427,1.060252251,-0.136453808,1.651492168,-0.46617038,-0.070171561,-0.247864275,0.02020202,0.141414141,0.080808081,0.090909091,0.131313131,0.141414141,0.131313131,0.070707071,0.141414141,0.050505051,0.0
2600,26163564600,2010,1.087294235,-0.73364543,0.559525389,-1.06547786,-0.589101676,-0.712881237,0.690619188,-0.11965237,1.125206161,-0.82821576,-0.079430693,-0.221532446,0.009090909,0.163636364,0.072727273,0.081818182,0.118181818,0.163636364,0.163636364,0.054545455,0.154545455,0.018181818,0.0
2601,26163564700,2010,0.812092495,-0.590356457,-0.145309358,-0.303846492,0.930250463,-0.621989206,0.481937458,-0.084663902,1.468226223,-0.620421377,-0.069140319,-0.124743148,0.0,0.189189189,0.121621622,0.027027027,0.094594595,0.189189189,0.189189189,0.0,0.189189189,0.0,0.0
2602,26163564800,2010,0.686852304,-0.651766017,0.931165529,-0.952177326,-0.406779419,-0.167529052,0.350956373,-0.105367143,0.32032305,-0.772044913,-0.058966157,-0.2004791,0.0,0.181818182,0.090909091,0.0,0.159090909,0.181818182,0.181818182,0.022727273,0.181818182,0.0,0.0
2603,26163564900,2010,-1.031338541,1.927435488,-0.055603118,1.017993072,-0.631176043,0.95347266,-1.587119689,-0.046834562,1.280353641,0.115865715,-0.061064728,0.046094913,0.015873016,0.174603175,0.095238095,0.031746032,0.142857143,0.174603175,0.174603175,0.031746032,0.158730159,0.0,0.0
2604,26163565000,2010,1.019620717,-0.569886604,0.777383402,-0.568214405,0.210311296,-0.712881237,0.386476667,-0.09536311,0.933552066,-0.481476288,-0.070680172,-0.113621127,0.0,0.206896552,0.068965517,0.034482759,0.103448276,0.206896552,0.206896552,0.0,0.172413793,0.0,0.0
2605,26163565100,2010,-0.523868657,0.269377378,1.879488643,-0.291257544,0.97699976,-0.682583893,-0.349459432,-0.069139744,0.630917554,-0.107763764,-0.012069867,-0.102284701,0.0,0.236842105,0.052631579,0.0,0.052631579,0.236842105,0.236842105,0.0,0.184210526,0.0,0.0
2606,26163565200,2010,0.716968614,-0.713175576,1.213099428,-0.706692835,1.785762591,-1.318828109,0.504137642,-0.092429047,1.953553449,0.194155429,-0.052483201,-0.238278081,0.0,0.260869565,0.0,0.0,0.0,0.260869565,0.260869565,0.0,0.173913043,0.043478261,0.0
2607,26163565300,2010,-0.030880568,-0.221899099,0.110994186,-0.064656476,3.066693317,1.377635471,-0.101927381,-0.079046551,1.958578774,0.297819306,-0.064206001,-0.258386572,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2608,26163565600,2010,-0.506574806,0.105618552,0.73893787,-0.769637577,-0.897647033,0.135444383,-0.101927381,-0.066284865,-0.596612062,-1.147360328,-0.046389273,0.135924589,0.0,0.175,0.15,0.0,0.175,0.175,0.175,0.0,0.15,0.0,0.0
2609,26163565700,2010,-0.230340819,-0.058140274,1.418142263,-0.801109947,-0.869597455,0.317228445,0.027943696,-0.058732677,0.030626198,-0.59618443,-0.069164885,-0.071661294,0.0,0.186046512,0.11627907,0.0,0.139534884,0.186046512,0.186046512,0.0,0.186046512,0.0,0.0
2610,26163565800,2010,-0.614644171,0.617364882,0.034103123,-0.568214405,0.200961437,0.771688599,-0.359449515,-0.081992771,-0.519987595,-0.318178624,-0.035506508,-0.219976314,0.0,0.161290323,0.161290323,0.032258065,0.129032258,0.161290323,0.161290323,0.032258065,0.161290323,0.0,0.0
2611,26163565900,2010,-0.409039224,-0.528946898,-0.299091485,0.03605511,-0.070184484,0.741391255,-0.367219579,-0.042774397,-0.17212311,-0.423898392,-0.021606797,0.041428117,0.009433962,0.179245283,0.094339623,0.037735849,0.103773585,0.179245283,0.169811321,0.028301887,0.179245283,0.018867925,0.0
2612,26163566400,2010,-0.852632745,-1.204452053,1.213099428,-0.077245424,1.495916952,1.014067347,-0.459350343,0.077307619,0.129430614,0.811889909,0.025492482,0.342150535,0.0,0.24,0.0,0.0,0.04,0.24,0.24,0.0,0.24,0.0,0.0
2613,26163566500,2010,-0.636406327,0.187497965,-0.747622688,1.269772036,1.916660621,0.317228445,-0.433820131,-0.020279195,0.316234577,-0.248971965,-0.008147313,-0.190722841,0.0,0.24,0.0,0.0,0.04,0.24,0.24,0.0,0.24,0.0,0.0
2614,26163566600,2010,0.168156186,-1.122572641,0.726122693,-0.687809413,-0.074859413,-1.07644936,-0.016456672,-0.031698233,-0.87149011,-0.379112653,-0.004538311,-0.080880908,0.0,0.1875,0.020833333,0.125,0.145833333,0.1875,0.1875,0.041666667,0.104166667,0.0,0.0
2615,26163566700,2010,-0.783169257,-0.344718219,0.367297731,0.03605511,-0.682600269,0.347525789,-0.524840886,-0.027535958,-0.210535838,0.167640741,-0.055910622,-0.129311233,0.0,0.156862745,0.078431373,0.098039216,0.137254902,0.156862745,0.156862745,0.058823529,0.156862745,0.0,0.0
2616,26163566800,2010,-0.863229177,0.085148699,-0.440058435,-0.687809413,-0.280556318,-0.834070611,-0.550371097,-0.038138079,-0.628643283,0.544907435,-0.045953986,-0.008662158,0.0,0.272727273,0.0,0.0,0.0,0.272727273,0.227272727,0.0,0.227272727,0.0,0.0
2617,26163566900,2010,-1.016595396,0.310317084,0.059733477,-0.108717795,0.373933834,1.983582342,-0.676912146,-0.043780196,-1.051847383,-0.160606289,-0.041743555,-0.198934711,0.0,0.208333333,0.0,0.041666667,0.083333333,0.208333333,0.208333333,0.041666667,0.208333333,0.0,0.0
2618,26163567000,2010,-0.787611113,0.228437671,0.175070072,0.098999851,-0.846222807,-0.561394519,-0.984384694,-0.063715199,0.693986744,-0.12249703,-0.045071319,-0.158504875,0.0,0.260869565,0.0,0.0,0.0,0.260869565,0.217391304,0.0,0.260869565,0.0,0.0
2619,26163567100,2010,-0.717803634,0.330786937,-0.657916448,0.2815396,0.15421214,1.801798281,-0.731302597,-0.050946104,-0.115372826,-0.344073046,-0.029998754,-0.234476488,0.0,0.2,0.04,0.0,0.16,0.2,0.2,0.04,0.16,0.0,0.0
2620,26163567201,2010,-0.518557259,-0.549416751,-0.222200422,-0.448619397,-0.790123651,-0.197826396,-0.353899469,-0.045953053,-0.680987126,-0.742503508,-0.031741993,-0.142057261,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2621,26163567202,2010,-0.311666426,0.392196497,-1.490902967,0.482962772,1.065823423,0.286931101,-0.231798457,-0.008432591,0.343148356,-0.209303898,-0.022772211,-0.006965066,0.0,0.238095238,0.0,0.0,0.047619048,0.238095238,0.238095238,0.0,0.238095238,0.0,0.0
2622,26163567300,2010,-0.369321109,-0.447067485,-0.196570067,0.080116429,0.102787914,1.832095624,-0.244008558,-0.081557411,-0.296891849,-0.47678361,-0.04502285,-0.225637036,0.0,0.166666667,0.0625,0.0625,0.166666667,0.166666667,0.166666667,0.041666667,0.166666667,0.0,0.0
2623,26163567400,2010,-0.207962936,-0.631296164,1.020871769,-0.945882852,-0.327305615,-1.318828109,-0.159647859,-0.076802917,-1.366710411,-0.749692017,0.058793506,-0.246054092,0.0,0.243243243,0.027027027,0.0,0.027027027,0.243243243,0.243243243,0.0,0.216216216,0.0,0.0
2624,26163567800,2010,-0.432882423,-0.631296164,0.008472768,-0.656337043,0.719878629,-0.167529052,-0.24178854,-0.058902694,-0.655024451,0.39115348,-0.03259456,-0.254802353,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2625,26163567900,2010,-0.726088952,0.248907524,0.226330781,-0.876643636,-0.191732655,-0.197826396,-0.513740794,-0.021270169,-0.533796918,0.536370345,0.006313245,0.080931829,0.0,0.25,0.041666667,0.0,0.083333333,0.25,0.208333333,0.0,0.166666667,0.0,0.0
2626,26163568000,2010,-0.811903119,-0.201429246,-0.709177156,-0.385674656,1.135947368,1.195851409,0.053473907,-0.029494856,0.396018886,-0.707140744,0.067496418,-0.025331264,0.0,0.210526316,0.0,0.0,0.105263158,0.210526316,0.210526316,0.052631579,0.210526316,0.0,0.0
2627,26163568200,2010,-0.593266718,-0.61082631,0.482634326,-0.769637577,-0.701299987,0.226336414,-0.322819211,-0.083715921,-0.889374972,-0.81285224,-0.047600971,-0.224506491,0.0,0.2,0.02,0.06,0.08,0.2,0.2,0.04,0.2,0.0,0.0
2628,26163568300,2010,-0.793796029,1.292870038,0.636416452,0.004582739,0.518856653,3.649936239,-0.389419763,-0.049676171,0.176322609,0.460388865,-0.055525634,-0.213135925,0.0,0.285714286,0.0,0.0,0.0,0.285714286,0.142857143,0.0,0.285714286,0.0,0.0
2629,26163568400,2010,-0.478243458,0.003269286,-0.504134321,-0.486386241,-0.897647033,-0.106934365,-0.422720039,-0.062511252,0.193727698,-0.944363144,-0.048640412,-0.152374108,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2630,26163568500,2010,-1.333903538,1.108641359,-0.824513752,1.779624439,1.019074127,4.346775142,-0.927774225,-0.067841448,1.298049908,0.609047233,-0.068686684,-0.081210967,0.0,0.263157895,0.0,0.0,0.0,0.263157895,0.210526316,0.0,0.263157895,0.0,0.0
2631,26163568700,2010,-0.815374698,-1.061163081,-0.055603118,-0.058362002,-0.289906177,2.13506906,-0.54593106,-0.071308499,0.241608686,-0.035603346,-0.064638775,-0.316714001,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2632,26163568800,2010,-0.787725496,-0.569886604,-0.87577446,0.753625159,3.347189097,0.135444383,-0.090827289,-0.028699004,1.882117966,-0.146148565,-0.054823932,-0.26927537,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2633,26163568900,2010,-0.622110784,-0.692705723,-0.478503966,-0.473797293,-0.565727027,-0.046339678,-0.454910306,-0.081855242,-0.112086779,-0.171605586,0.049345663,-0.186480493,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2634,26163569100,2010,-1.047105049,0.228437671,0.136624541,-1.027711015,-0.897647033,-0.65228655,-0.413839966,-0.015302881,-1.655028659,-1.147360328,-0.013076054,0.047475799,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2635,26163569200,2010,-0.81084631,0.146558258,0.777383402,-0.775932051,-0.299256037,0.771688599,-0.568131244,-0.049461525,-0.801457685,-0.679202316,-0.007205256,0.014988771,0.0,0.272727273,0.0,0.0,0.0,0.272727273,0.272727273,0.0,0.181818182,0.0,0.0
2636,26163569300,2010,-0.85902563,-0.815524842,1.123393187,-0.668925991,-0.486253223,-0.773475924,-0.318379175,-0.072394799,-1.435029637,-0.422379466,-0.031364567,-0.189347877,0.0,0.264705882,0.0,0.0,0.0,0.264705882,0.235294118,0.0,0.235294118,0.0,0.0
2637,26163569400,2010,-0.747484462,0.41266635,0.431373617,-0.555625457,-0.130958569,-0.985557329,-0.446030232,-0.016223909,-1.228310249,-1.002595811,-0.038973104,-0.034785919,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2638,26163569500,2010,-0.735602639,-0.406127778,0.482634326,-0.700398361,-0.897647033,1.771500937,-0.355009478,-0.048680853,-1.462111396,-1.147360328,-0.035981425,-0.024437916,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2639,26163569600,2010,-0.878419267,-0.631296164,-0.042787941,-0.650042568,-0.846222807,-0.440205145,-0.47711049,-0.053917052,-0.819990237,-0.661950272,-0.036471767,-0.118531779,0.0,0.222222222,0.074074074,0.0,0.148148148,0.222222222,0.222222222,0.0,0.111111111,0.0,0.0
2640,26163569700,2010,-0.745907346,0.392196497,-0.350352194,-0.448619397,-0.626501113,-0.409907801,-0.369439598,-0.090234181,-1.321679061,-0.918130416,-0.052475104,-0.175901971,0.0,0.210526316,0.052631579,0.0,0.105263158,0.210526316,0.210526316,0.0,0.210526316,0.0,0.0
2641,26163569800,2010,-0.523568881,-0.406127778,-0.09404865,-0.492680716,-0.547027309,0.014255009,-0.521510858,-0.018698872,-2.382742949,-0.415889745,-0.038186808,-0.054780185,0.017857143,0.214285714,0.017857143,0.0,0.107142857,0.214285714,0.214285714,0.0,0.214285714,0.0,0.0
2642,26163569900,2010,-0.807603109,-0.242368953,-0.427243257,-0.039478579,-0.827523088,1.498824845,-0.441590196,-0.074577382,-0.800282507,-0.670782333,-0.026758641,0.025153011,0.0,0.178571429,0.035714286,0.071428571,0.107142857,0.178571429,0.178571429,0.071428571,0.178571429,0.0,0.0
2643,26163570100,2010,0.207435726,-0.917874109,-0.516949498,0.086410903,1.888611043,-0.288718427,-0.653601953,-0.043731091,0.645594887,0.093003047,-0.074409101,-0.242604662,0.0,0.222222222,0.111111111,0.0,0.111111111,0.222222222,0.222222222,0.0,0.111111111,0.0,0.0
2644,26163570200,2010,-0.8687666,0.105618552,1.994825239,-0.171662536,-0.827523088,0.377823132,-0.663592036,0.002736378,-0.77271399,0.458412656,-0.039115262,0.038506627,0.0,0.243243243,0.0,0.0,0.027027027,0.243243243,0.243243243,0.0,0.243243243,0.0,0.0
2645,26163570400,2010,-1.08885446,0.453606057,0.495449503,1.571906794,0.43470792,0.923175317,-0.862283682,-0.039130784,0.192713144,0.717575764,-0.068500873,-0.120481775,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2646,26163570500,2010,-0.916609496,0.515015616,0.636416452,1.59708469,0.481457216,-0.167529052,-0.817883314,-0.045121812,-0.840706985,-0.484723043,-0.054894934,-0.066230572,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2647,26163570600,2010,-1.119415332,-0.140019687,1.084947655,1.779624439,0.210311296,-1.015854673,-0.809003241,0.006299764,-1.476135747,1.923576233,0.009132263,0.576182044,0.0,0.185185185,0.111111111,0.037037037,0.166666667,0.185185185,0.166666667,0.018518519,0.12962963,0.0,0.0
2648,26163570800,2010,-0.944537551,1.170050919,-0.042787941,0.659208047,-0.411454349,0.165741727,-1.005474869,-0.048965923,-1.241631873,0.996586672,-0.022388208,0.006733323,0.0,0.214285714,0.071428571,0.0,0.035714286,0.214285714,0.214285714,0.035714286,0.214285714,0.0,0.0
2649,26163570900,2010,-0.951525114,1.927435488,0.854274465,1.477489682,-0.734024495,-0.621989206,-0.902244013,0.024490129,-2.397319801,0.371058606,-0.009016347,0.07134904,0.0,0.2,0.066666667,0.0,0.066666667,0.2,0.2,0.066666667,0.2,0.0,0.0
2650,26163571000,2010,-1.038869132,0.085148699,0.687677161,1.697796276,-0.229132092,0.226336414,-0.993264768,-0.021885196,-0.483085519,0.779524164,-0.02192356,-0.020876711,0.0,0.263157895,0.0,0.0,0.0,0.263157895,0.210526316,0.0,0.263157895,0.0,0.0
2651,26163571500,2010,-0.005397321,-0.447067485,0.290406667,0.042349584,-0.341330404,-0.197826396,-0.368329589,-0.037764767,-0.218687508,-0.493245336,-0.035611817,-0.159850688,0.0,0.259259259,0.0,0.0,0.0,0.259259259,0.259259259,0.0,0.222222222,0.0,0.0
2652,26163571600,2010,-0.36734837,-0.262838806,-1.055186942,-0.096128846,0.598330458,-0.712881237,-0.239568521,0.034703558,0.057386527,-0.31836694,0.264490188,0.191038178,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2653,26163571700,2010,-0.511533417,-0.774585136,-0.581025384,1.232005192,-0.275881388,-0.834070611,-0.524840886,-0.059996139,-0.293810668,0.050226185,-0.019537024,0.073627485,0.0,0.285714286,0.0,0.0,0.0,0.285714286,0.142857143,0.0,0.285714286,0.0,0.0
2654,26163571800,2010,-0.251299269,-0.67223587,0.072548654,-0.31643544,-0.897647033,1.074662035,-0.260658696,-0.071361486,0.183699089,-1.147360328,-0.033692509,-0.084882704,0.0,0.28,0.0,0.0,0.0,0.28,0.2,0.0,0.24,0.0,0.0
2655,26163571900,2010,-0.133033248,-0.16048954,-0.87577446,-0.624864672,0.322509608,-0.924962642,-0.237348503,-0.067903096,-0.902094154,-0.710801452,0.026220942,-0.253100997,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2656,26163572000,2010,-0.060516296,-0.385657925,-1.234599423,0.080116429,-0.827523088,-0.016042334,-0.288408926,0.051297254,0.000349806,-0.674720096,0.009685943,0.205396762,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2657,26163572100,2010,-0.803791508,-0.406127778,0.392928085,0.004582739,-0.80882337,-0.197826396,-0.371659616,-0.06832633,-0.579395155,-0.247932345,-0.042109277,-0.204273352,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2658,26163572200,2010,-0.399819227,-1.122572641,-0.516949498,0.268950652,-0.570401957,-0.076637022,-0.106367417,-0.091725771,-1.587944299,-0.534983024,-0.033320997,-0.304056354,0.0,0.272727273,0.0,0.0,0.0,0.272727273,0.212121212,0.03030303,0.212121212,0.0,0.0
2659,26163572400,2010,-0.45744979,0.023739139,1.751336871,1.112410183,-0.80414844,-0.197826396,-0.644721879,0.086071994,-0.115355518,-0.148400503,-0.006677329,0.639561034,0.0,0.260869565,0.0,0.0,0.0,0.260869565,0.217391304,0.0,0.260869565,0.0,0.0
2660,26163572500,2010,-0.785743118,1.272400185,-0.721992334,0.363367764,-0.696625058,0.923175317,-0.813443277,0.088549673,-0.182762381,-0.548271078,0.022295852,0.294999532,0.0,0.25,0.0,0.0,0.0,0.25,0.2,0.05,0.25,0.0,0.0
